canonical_smiles,molregno,standard_relation,standard_value,standard_units
COCCOc1cc2ncc(C(=O)N)c(Nc3ccc(C)cc3F)c2cc1N4CCN(C)CC4,474008,,84.900000000000000000000000000000,%
C[C@@H]1CNc2c(sc3ccc4nc(ccc4c23)c5ccc(C)nc5)C(=O)N1,693556,,84.900000000000000000000000000000,%
COc1cc(OC)c(cc1NC(=O)CCC(=O)O)S(=O)(=O)NCc2ccccc2N3CCC(COC(=O)CCC(=O)O)CC3,1280168,,84.900000000000000000000000000000,%
N#Cc1cc(ccn1)c2n[nH]c(n2)c3ccncc3,617076,,84.900000000000000000000000000000,%
CC(C)Cn1cnc2c(N)nc3ccccc3c12,250908,,85.190000000000000000000000000000,%
Cc1oc(CN2CCNCC2)cc1C(=O)NCC34CC5CC(CC(C5)C3)C4,400880,,85.190000000000000000000000000000,%
CNCCCN1c2ccccc2CCc3ccccc13,6243,,85.190000000000000000000000000000,%
CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)NC)n4ccc(n4)C(F)(F)F,1355147,,85.190000000000000000000000000000,%
CCOC(=O)C1=C(C)NC(=C([C@H]1c2cccc3C(=O)C=C(C)Oc23)C(=O)C)C,1442756,,85.190000000000000000000000000000,%
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,3859,,85.480000000000000000000000000000,%
CS(=O)(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,1174133,,85.480000000000000000000000000000,%
COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,255477,,85.480000000000000000000000000000,%
Cc1nnc2CN=C(c3ccccc3Cl)c4cc(Cl)ccc4n12,27419,,85.480000000000000000000000000000,%
C[C@H](Nc1nc(Nc2cc(C)[nH]n2)cnc1C#N)c3ccc(F)cn3,579370,,85.480000000000000000000000000000,%
O=C(N1CCOCC1)N2CCn3cc(C4=C(C(=O)NC4=O)c5cnc6ccccn56)c7cccc(C2)c37,300825,,85.770000000000000000000000000000,%
COc1ccc2N=CC(=O)N(CCN3CC[C@@H](NCc4cc5OCCOc5cn4)[C@@H](O)C3)c2c1,1428175,,85.770000000000000000000000000000,%
CN(C)CCNc1cc(nc2ccccc12)c3ccncc3,73845,,85.770000000000000000000000000000,%
CCOc1cc2ncc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1N4CCN(CC4)C(C)C,474669,,85.770000000000000000000000000000,%
CC(C)NC[C@H](O)COc1cccc2ccccc12,454176,,86.050000000000000000000000000000,%
CNc1nc(C)c(s1)c2nc(Nc3cccc(c3)N4CCNCC4)ncc2C#N,1530482,,86.050000000000000000000000000000,%
CO[C@@H]1CC[C@@]2(CC1)Cc3ccc(cc3C24N=C(C)C(=N4)N)c5cncc(Br)c5,1423601,,86.050000000000000000000000000000,%
COC(=O)\C=C\C(=O)O,598560,,86.050000000000000000000000000000,%
Cc1cc(C)c(c(C)c1)S(=O)(=O)NCc2ccncc2,777358,,86.050000000000000000000000000000,%
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,61945,,86.050000000000000000000000000000,%
COCCC(Oc1ncnc2c1cnn2c3ccccc3OC)C(=O)Nc4ccc(C)cn4,1446427,,86.050000000000000000000000000000,%
Cc1ccc(CCC[N+]23CCC(CC2)[C@H](C3)OC(=O)[C@@](C)(N4CCCCC4)c5ccccc5)cn1,1265512,,86.050000000000000000000000000000,%
OCCN(Cc1cccc2ccccc12)C3=CC(=NC(=O)N3)N4CCOCC4,1428615,,86.050000000000000000000000000000,%
N(c1cccnc1)c2ncc(c3ccncn3)c(n2)c4occc4,378538,,86.050000000000000000000000000000,%
CC(C)(C)CS(=O)(=O)NCCN1CCN(CC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,1528093,,86.050000000000000000000000000000,%
COc1ccc2N=CC(=O)N(CCN3CC[C@H](NCc4ccc5OCC(=O)Nc5n4)[C@H](O)C3)c2c1,1428176,,86.320000000000000000000000000000,%
COc1cccc(CNCc2cccc(CCNC[C@H](O)c3ccc(O)c4NC(=O)Sc34)c2)c1,1276416,,86.320000000000000000000000000000,%
Oc1ncnc2scc(c3ccccc3)c12,793606,,86.320000000000000000000000000000,%
CN1CCC[C@@H]1Cc2c[nH]c3ccc(Nc4ncccc4[N+](=O)[O-])cc23,134577,,86.320000000000000000000000000000,%
Oc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,1174127,,86.590000000000000000000000000000,%
NC1=NC2(CCN(CC2)C(=O)c3ccc(nc3)C#N)Nc4c(F)ccc(F)c14,185000,,86.590000000000000000000000000000,%
COc1ccc(cc1)c2nc3c(OCC4CCNCC4)c(Br)cnc3[nH]2,1332981,,86.590000000000000000000000000000,%
CNC(=O)c1[nH]cnc1C(=O)Nc2ccc(OC)cc2,802086,,86.590000000000000000000000000000,%
Cc1cc(Cl)ccc1OC2CCN(C[C@H](O)CNC(=O)C3=CNC(=O)C=C3C(F)(F)F)CC2,1447310,,86.590000000000000000000000000000,%
Clc1ccccc1CNC(=O)c2cccnc2Oc3ccccc3,315303,,86.590000000000000000000000000000,%
C[C@@H](C(=O)N)c1ccc(OS(=O)(=O)C(F)(F)F)cc1,319860,,86.590000000000000000000000000000,%
CNCCC=C1c2ccccc2CCc3ccccc13,2262,,86.850000000000000000000000000000,%
CC(=O)Nc1cccc(OCc2cnc(Cl)s2)c1,1116198,,86.850000000000000000000000000000,%
CCOc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c4ccc(F)cn4)n[nH]1,1421991,,86.850000000000000000000000000000,%
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c2cnccn2)B(O)O,187372,,86.850000000000000000000000000000,%
CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,619194,,86.850000000000000000000000000000,%
OC1=NC(=O)C(N1)(c2ccccc2)c3ccccc3,921,,87.110000000000000000000000000000,%
CCOc1ccc(cc1)N2C(=O)c3cccnc3N=C2[C@@H](C)N(CC4CCN(C)CC4)C(=O)Cc5ccc(F)c(c5)C(F)(F)F,618609,,87.110000000000000000000000000000,%
Cc1nc(C)c(nc1C(=O)N)c2ccc(cc2)[C@@H]3CC[C@@H](CC(=O)N)CC3,1439735,,87.110000000000000000000000000000,%
CC(CO)(CO)Nc1nc(SCc2cccc(F)c2F)nc3nc(N)sc13,395318,,87.110000000000000000000000000000,%
C[C@@](N1CCCCC1)(C(=O)O[C@H]2C[N+]3(CC(=O)Nc4ccncn4)CCC2CC3)c5ccccc5,1265639,,87.110000000000000000000000000000,%
COc1cc(OC)c(cc1NC(=O)CSCC(=O)O)S(=O)(=O)N2C(C)CCc3ccccc23,1280063,,87.370000000000000000000000000000,%
CNCCCC12CCC(c3ccccc13)c4ccccc24,27713,,87.370000000000000000000000000000,%
COc1cc(OC)c(cc1NC(=O)C)S(=O)(=O)NCc2ccccc2N3CCC(CO)CC3,1280165,,87.370000000000000000000000000000,%
CC(C)c1ccc(NC(=O)Cn2cnc3N(C)C(=O)N(C)C(=O)c23)cc1,631384,,87.370000000000000000000000000000,%
COc1ccc(cc1C#N)c2cc(O)nc(N)n2,1516310,,87.370000000000000000000000000000,%
CC(=O)Nc1cccc2c1c(Oc3ccc(Cl)cc3)c(C)n2CC(=O)O,1264924,,87.620000000000000000000000000000,%
OCCNS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1446924,,87.620000000000000000000000000000,%
CC(=O)Nc1ccc2ccn(c3cc(NC4COC4)n5ncc(C#N)c5n3)c2c1,1355960,,87.620000000000000000000000000000,%
COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Br)n[nH]1,1062669,,87.620000000000000000000000000000,%
CCc1c(C(=O)C(=O)N)c2c(OCC(=O)O)cccc2n1Cc3ccccc3,248537,,87.620000000000000000000000000000,%
CN(C)CCCN1c2ccccc2CCc3ccccc13,605,,87.870000000000000000000000000000,%
COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,1062663,,87.870000000000000000000000000000,%
O[C@@H](CNCCCCCCCCCN1CCC(CC1)OC(=O)Nc2ccccc2c3ccccc3)c4ccc(O)c5NC(=O)C=Cc45,1074139,,88.110000000000000000000000000000,%
CC(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,1174137,,88.110000000000000000000000000000,%
Clc1ccc(CNc2nc(nc3ncccc23)N4CCN(CC4)C(=O)[C@H]5CCCCN5)c(Cl)c1,1336692,,88.110000000000000000000000000000,%
Cc1cccc(CN2C=CN3C(=O)C=C(N=C23)N4CCOCC4)c1,1283386,,88.110000000000000000000000000000,%
Cc1c(F)cc(cc1c2ccc(cn2)C(=O)NCC(C)(C)C)C(=O)NC3CC3,619400,,88.110000000000000000000000000000,%
Nc1nc2ccc(cc2s1)c3ccncc3,1060176,,88.110000000000000000000000000000,%
Cn1c(nc2c(N)nc(nc12)C#CC3(O)CCCC3)c4cccc(F)c4,77012,,88.110000000000000000000000000000,%
COc1ncc(cn1)c2cccc(C#N)c2CCNC(=O)c3ccc(OCCC(F)(F)F)nc3,1420724,,88.110000000000000000000000000000,%
CCCN(c1cncnc1)P(=O)(c2ccccc2)c3ccccc3,1512284,,88.110000000000000000000000000000,%
CC#Cc1cncc(c1)c2csc(c2)[C@]3(C)CC(=O)N(C)C(=N)N3,1421806,,88.110000000000000000000000000000,%
CN1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,437368,,88.350000000000000000000000000000,%
CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)O)n4ccc(n4)C(F)(F)F,1354965,,88.350000000000000000000000000000,%
C[C@H](NC(=O)c1c(C)nn(C2CCN(CC(F)(F)F)CC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,1271889,,88.350000000000000000000000000000,%
C[C@H](Nc1nc(Nc2ncc(C#N)s2)cc(n1)N3CCOCC3)c4ncc(F)cn4,613881,,88.350000000000000000000000000000,%
CCc1nc2c(N)nc3ccccc3c2n1CC(C)C,321990,,88.350000000000000000000000000000,%
C[C@H](CO)Nc1nc(SCc2occc2)nc3nc(N)sc13,395373,,88.350000000000000000000000000000,%
C[C@@](N1CCCCC1)(C(=O)O[C@H]2C[N+]3(CC(=O)Nc4ccccn4)CCC2CC3)c5ccccc5,1265536,,88.350000000000000000000000000000,%
OC(=O)[C@H](Cc1ccc(F)cc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,1425381,,88.590000000000000000000000000000,%
CNc1nc(C)c(s1)c2nc(Nc3cccc(c3)N4CCCNCC4)ncc2C#N,1511229,,88.590000000000000000000000000000,%
COc1ccc2C(=CC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2c1)C,1263997,,88.590000000000000000000000000000,%
Nc1ncc2cc(c(N)nc2n1)c3c(Br)cccc3Br,89496,,88.590000000000000000000000000000,%
CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc3ccc(OC)cc13,2355,,88.590000000000000000000000000000,%
OC(=O)[C@H](Cc1ccccc1F)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,1425379,,88.590000000000000000000000000000,%
CC(O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,1174126,,88.820000000000000000000000000000,%
COc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,1174141,,88.820000000000000000000000000000,%
COc1cc(OC)c2nc(C)c3CCN(c4ccc(O)cc4)c3c2c1,892148,,88.820000000000000000000000000000,%
CNc1c(Br)cnc2[nH]c(nc12)c3ccc(OCCN4CCCCC4)cc3,1332949,,88.820000000000000000000000000000,%
O[C@H](CNC(=O)C1=CNC(=O)C=C1C(F)(F)F)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,1447309,,88.820000000000000000000000000000,%
CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,512275,,88.820000000000000000000000000000,%
CC(=O)Nc1ccc2ccn(c3cc(NCCN4CCOCC4)n5ncc(C#N)c5n3)c2c1,1355962,,88.820000000000000000000000000000,%
CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,619167,,88.820000000000000000000000000000,%
CCN1CCC[C@H]1CNC(=O)c2c(O)c(Cl)cc(Cl)c2OC,4672,,89.050000000000000000000000000000,%
Nc1nc2OC(COc3ccccc3)Cc2c(N)c1C#N,776256,,89.050000000000000000000000000000,%
Clc1ccc2Oc3ccccc3N=C(N4CCNCC4)c2c1,155045,,89.050000000000000000000000000000,%
CN(C)Cc1ccccc1Sc2ccc(C)cc2N,28068,,89.050000000000000000000000000000,%
C[C@@H](N(CC1CCS(=O)(=O)CC1)C(=O)Cc2ccc(c(F)c2)C(F)(F)F)C3=Nc4ncccc4C(=O)N3c5ccc(Cl)cc5,1274406,,89.050000000000000000000000000000,%
OCCCNCCOc1cc(C(=O)NCC23CC4CC(CC(C4)C2)C3)c(Cl)cn1,558197,,89.050000000000000000000000000000,%
COc1ccc(cc1)c2nc3cc(ccc3[nH]2)C4=NNC(=O)CC4C,31939,,89.050000000000000000000000000000,%
O=C(NC12CC3CC(CC(C3)C1)C2)OCCNC4CCCCC4,1048872,,89.050000000000000000000000000000,%
Cc1nc(C)c(nc1C(=O)N)c2ccc(cc2)[C@@H]3CC[C@@H](CC(=O)NS(=O)(=O)C)CC3,1439739,,89.050000000000000000000000000000,%
COc1ccc(cc1)c2c(cc3cccnn23)C(=O)N4CCC[C@H]4CO,1427992,,89.050000000000000000000000000000,%
CC(C)(C)NC(=O)NCCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,1528095,,89.050000000000000000000000000000,%
CC1=CN([C@H]2CCCN(C2)[C@H](CC3CCOCC3)c4ccc(C(=O)O)c(Oc5cccc(Cl)c5)c4)C(=O)NC1=O,1440088,,89.270000000000000000000000000000,%
CC(=O)Nc1cccc(Nc2nc(NC3CC3)n4ncc(C#N)c4n2)c1,385709,,89.270000000000000000000000000000,%
CN1CCN(CC1)C2=Nc3ccccc3Nc4sc(C)cc24,34197,,89.270000000000000000000000000000,%
COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC,1219,,89.270000000000000000000000000000,%
CCOc1cc2nnc(C(=O)N)c(Nc3cc(C)ccc3F)c2cc1N4CCN(C)CC4,1073116,,89.270000000000000000000000000000,%
CN(CCNCCc1ccc(O)c2nc(O)sc12)C(=O)CCOCCc3ccccc3,180316,,89.270000000000000000000000000000,%
CCCCCCCC(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,619165,,89.270000000000000000000000000000,%
Cc1ccccc1S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1430528,,89.490000000000000000000000000000,%
COCCOc1nc(N)c2NC(=O)N(Cc3ccccc3)c2n1,349224,,89.490000000000000000000000000000,%
C[C@H](Nc1ncc(Cl)c(Nc2cc([nH]n2)N(C)C)n1)c3ncc(F)cn3,1062671,,89.490000000000000000000000000000,%
COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC,9372,,89.490000000000000000000000000000,%
CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(Cl)cc23)c1C,12846,,89.490000000000000000000000000000,%
NS(=O)(=O)c1ccc(cc1)N2N=C(CC2c3ccc(F)cc3)c4ccc(Br)cc4,870960,,89.490000000000000000000000000000,%
COCCNCc1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,1525545,,89.700000000000000000000000000000,%
O=C(NCC#N)c1ccc(cc1)c2ccnc(Nc3ccc(cc3)N4CCOCC4)n2,617563,,89.700000000000000000000000000000,%
NC(=NC#N)c1sc(Nc2ccccc2)nc1N,588090,,89.700000000000000000000000000000,%
COc1cc(Nc2ncc(C)s2)nc(N[C@@H](C)c3ncc(F)cn3)n1,613813,,89.700000000000000000000000000000,%
COc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3Cl)c2cc1NCCN(C)C,474452,,89.700000000000000000000000000000,%
COCCOc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3Cl)c2cc1N4CCN(C)CC4,473931,,89.700000000000000000000000000000,%
CCN(CC)CCn1c2ccccc2c3cnc(N)c(C#N)c13,997193,,89.910000000000000000000000000000,%
OC(=O)c1ccc2[nH]c(nc2c1)C(F)(F)F,809734,,89.910000000000000000000000000000,%
COCCC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c2ccc(C)cc2,1271885,,89.910000000000000000000000000000,%
NC(=N)c1cc2c(cccc2s1)c3ccccc3,603554,,89.910000000000000000000000000000,%
CN(C)CCCNc1cc(nc2c(cnn12)C#N)n3ccc4ccc(NC(=O)C)cc34,1355964,,89.910000000000000000000000000000,%
Fc1ccc(cc1)[C@@H]2CCNC[C@H]2COc3ccc4OCOc4c3,6643,,89.910000000000000000000000000000,%
C[C@H](Cc1cccc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c1)NC[C@H](O)c5ccc(O)c(CO)c5,438792,,89.910000000000000000000000000000,%
CN(C)CCCN1c2ccccc2Sc3ccccc13,16391,,89.910000000000000000000000000000,%
Clc1ccc2NC(=O)CN(C(c3ccccc3)c2c1)C(=O)c4occc4,854996,,89.910000000000000000000000000000,%
CC(=O)Nc1ccc(CNc2[nH]nc3ccnc(Oc4ccccc4)c23)cc1,315342,,89.910000000000000000000000000000,%
Cc1ccc(cc1)S(=O)(=O)NCCSc2nnnn2c3ccc(cc3)C(=O)N,874357,,89.910000000000000000000000000000,%
Cc1nccn1c2ccc(COc3cc(F)cc(c3)C4(CCOCC4)C(=O)N)cc2,270246,,89.910000000000000000000000000000,%
Clc1cccc(CN2C=CN3C(=O)C=C(N=C23)N4CCOCC4)c1,1283383,,89.910000000000000000000000000000,%
C1Cc2[nH]nc(c2C1)c3nn[nH]n3,512042,,89.910000000000000000000000000000,%
CN(CCCOCCOCCc1ccccc1)CCc2ccc(O)c3nc(O)sc23,180249,,90.120000000000000000000000000000,%
CNc1c(Br)cnc2[nH]c(nc12)c3cccc(N)c3,1332964,,90.120000000000000000000000000000,%
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,444750,,90.120000000000000000000000000000,%
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(=O)O)CSc4nnnn4C)c5ccc(O)cc5)C(=O)C1=O,508755,,90.120000000000000000000000000000,%
C1CCN(CC1)[C@H]([C@@H](N2CCCCC2)c3ccccc3)c4ccccc4,1423201,,90.120000000000000000000000000000,%
CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(nc12)N4CCCC[C@H]4CCO,1376110,,90.120000000000000000000000000000,%
CN(c1cccc(CO)c1)c2ccnc(Nc3cc(cc(c3)N4CCOCC4)N5CCOCC5)n2,1139822,,90.320000000000000000000000000000,%
Clc1ccc(CN2C[C@@H]3C[C@H]2CN3)cc1C(=O)NCC45CC6CC(CC(C6)C4)C5,400854,,90.320000000000000000000000000000,%
CS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1447318,,90.320000000000000000000000000000,%
Fc1ccc(cc1)C(=O)C2CCN(CCN3C(=O)Nc4ccccc4C3=O)CC2,3683,,90.320000000000000000000000000000,%
Cc1nnc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)Cn4cnnn4)C3=O)C(=O)O)s1,371631,,90.320000000000000000000000000000,%
CCOc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3Cl)c2cc1N4CCN(CC4)C(=O)C,474590,,90.320000000000000000000000000000,%
CC(C)(C)NC(=O)NCCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)C1,1528098,,90.320000000000000000000000000000,%
FC(F)(F)Oc1ccc(CNC(=O)C2N(C3CCOCC3)C(=O)c4ccccc24)cc1,1427797,,90.520000000000000000000000000000,%
COc1ccc2SCC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2c1,1263993,,90.520000000000000000000000000000,%
COc1cc2nnc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1N4CCN(C)CC4,1073119,,90.520000000000000000000000000000,%
Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4cn(C)cn4,1355642,,90.520000000000000000000000000000,%
Clc1ccccc1\C=C\C(=O)Nc2ccc3C(=O)NC(=O)c3c2,733779,,90.520000000000000000000000000000,%
COc1cc(OC)c(cc1NC(=O)CCC(=O)O)S(=O)(=O)N(c2ccccc2)c3ccccc3,1447245,,90.720000000000000000000000000000,%
CN(C)S(=O)(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,1174132,,90.720000000000000000000000000000,%
CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(cc2)C(F)(F)F)C1)C(C)(C)C,1279841,,90.720000000000000000000000000000,%
O=C(N1CCCCC1)c2csc3CCCCc23,950552,,90.720000000000000000000000000000,%
Fc1ccc(cc1F)C(=O)Nc2ccc(Cl)nc2,424807,,90.720000000000000000000000000000,%
FC(F)(F)COc1ccc(CNC(=O)C2N(CCc3ccccn3)C(=O)c4ccccc24)cn1,1427822,,90.720000000000000000000000000000,%
CC(C)C(NC(=O)c1ccccc1)C(=O)c2ccc(cc2)C#N,1361658,,90.720000000000000000000000000000,%
CCN(CCO)C(=O)c1cc2cccnc2n1c3cccc(c3)C(F)(F)F,1427995,,90.720000000000000000000000000000,%
CC(C)(C)NC(=O)NCCN1CC(C1)NC(=O)c2cc(Cl)cc(Cl)c2,1527662,,90.720000000000000000000000000000,%
OC(=O)[C@H](Cc1ccccc1C#N)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,1425309,,90.910000000000000000000000000000,%
CC(O)(C(=O)Nc1cccc(c1)S(=O)(=O)c2ccccc2)C(F)(F)F,236028,,90.910000000000000000000000000000,%
OC[C@@H](NS(=O)(=O)c1ccc(Cl)s1)C(C(F)(F)F)C(F)(F)F,515421,,90.910000000000000000000000000000,%
OC(=O)c1ccccc1c2ccc(Cl)c(c2)C(=O)NCC3(O)CCCCCC3,563501,,91.100000000000000000000000000000,%
CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cn3c(C)nc(Cl)c3Cl)c2C(=O)N4CC[C@@H](O)C4,345137,,91.100000000000000000000000000000,%
COc1ccc2ncc(C#N)c(CCN3CCC(CC3)NCc4cc5SCOc5cn4)c2c1,698123,,91.100000000000000000000000000000,%
CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C#N)n4ccc(n4)C(F)(F)F,1355148,,91.100000000000000000000000000000,%
CCOc1cc2ncc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1N4CCC(O)CC4,474730,,91.100000000000000000000000000000,%
Clc1ccc(OC2CCN(CC2)C3CCN(CC3)C(=O)C4=CNC(=O)c5ccccc45)cc1Cl,1430510,,91.100000000000000000000000000000,%
CN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3)n4cnnn4,1331879,,91.280000000000000000000000000000,%
Clc1ccc(CN2CCNCC2)cc1C(=O)NCC34CC5CC(CC(C5)C3)C4,400853,,91.280000000000000000000000000000,%
Clc1ccc(CC2CCNCC2)cc1C(=O)NCC34CC5CC(CC(C5)C3)C4,400852,,91.280000000000000000000000000000,%
CS(=O)(=O)c1ccccc1C(=O)NC[C@@H](O)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,1448082,,91.280000000000000000000000000000,%
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,2484,,91.280000000000000000000000000000,%
COc1cc(OC)c(cc1NC(=O)CCC(=O)O)S(=O)(=O)NCc2ccccc2N3CCC(CC(=O)O)CC3,1280171,,91.280000000000000000000000000000,%
COCCN(c1cccnc1)P(=O)(c2ccccc2)c3ccccc3,1512281,,91.280000000000000000000000000000,%
CCN(CCO)C(=O)c1oc2cccnc2c1c3cccc(c3)C(F)(F)F,1427994,,91.280000000000000000000000000000,%
Fc1cc(cc(F)c1CN2CCOCC2)c3cccc4ncc(nc34)c5cnn(c5)C6CCNCC6,620820,,91.460000000000000000000000000000,%
OC(=O)C(N1CCC(CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)CC1)c4ccccc4,1425359,,91.460000000000000000000000000000,%
CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3c[nH]c4ccccc34)c2C(=O)N5CC[C@@H](O)C5,345131,,91.460000000000000000000000000000,%
C[C@H](Nc1ncc(Br)c(Nc2cc(C)[nH]n2)n1)c3ncc(F)cn3,1062670,,91.460000000000000000000000000000,%
CNS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1446927,,91.460000000000000000000000000000,%
Brc1ccc(cc1)S(=O)(=O)CCC(=O)NCc2cccs2,911137,,91.460000000000000000000000000000,%
C[C@H](Nc1cncc(Nc2cc(C)[nH]n2)n1)c3ncc(F)cn3,579326,,91.460000000000000000000000000000,%
CC(=CCC[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@@](C)(N3CCCCC3)c4ccccc4)C,1267657,,91.460000000000000000000000000000,%
COC(=O)N(C)c1c(N)nc(nc1N)c2nn(Cc3ccccc3F)c4ncccc24,1380104,,91.460000000000000000000000000000,%
Cc1ccccc1C[C@H](N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2)C(=O)O,1425312,,91.640000000000000000000000000000,%
Cc1ccc(cc1)S(=O)(=O)N2N=Cc3ccccc3B2O,280854,,91.640000000000000000000000000000,%
COCC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c2ccc(C)cc2,1271884,,91.640000000000000000000000000000,%
COc1cccc(\C=C\2/SC(=O)NC2=O)c1N3CCC[C@@H](N)C3,1352305,,91.640000000000000000000000000000,%
ONC(=O)C1COC(=N1)c2ccc(F)c(c2)C(F)(F)F,173504,,91.640000000000000000000000000000,%
