,canonical_smiles,standard_value
474,C[C@H](CO)Nc1nc(SCc2occc2)nc3nc(N)sc13,88.34999999999998
475,C[C@@](N1CCCCC1)(C(=O)O[C@H]2C[N+]3(CC(=O)Nc4ccccn4)CCC2CC3)c5ccccc5,88.34999999999998
476,OC(=O)[C@H](Cc1ccc(F)cc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,88.59000000000002
477,CNc1nc(C)c(s1)c2nc(Nc3cccc(c3)N4CCCNCC4)ncc2C#N,88.59000000000002
478,COc1ccc2C(=CC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2c1)C,88.59000000000002
479,Nc1ncc2cc(c(N)nc2n1)c3c(Br)cccc3Br,88.59000000000002
480,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc3ccc(OC)cc13,88.59000000000002
481,OC(=O)[C@H](Cc1ccccc1F)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,88.59000000000002
482,CC(O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,88.82
483,COc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,88.82
484,COc1cc(OC)c2nc(C)c3CCN(c4ccc(O)cc4)c3c2c1,88.82
485,CNc1c(Br)cnc2[nH]c(nc12)c3ccc(OCCN4CCCCC4)cc3,88.82
486,O[C@H](CNC(=O)C1=CNC(=O)C=C1C(F)(F)F)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,88.82
487,CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,88.82
488,CC(=O)Nc1ccc2ccn(c3cc(NCCN4CCOCC4)n5ncc(C#N)c5n3)c2c1,88.82
489,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,88.82
490,CCN1CCC[C@H]1CNC(=O)c2c(O)c(Cl)cc(Cl)c2OC,89.04999999999998
491,Nc1nc2OC(COc3ccccc3)Cc2c(N)c1C#N,89.04999999999998
492,Clc1ccc2Oc3ccccc3N=C(N4CCNCC4)c2c1,89.04999999999998
493,CN(C)Cc1ccccc1Sc2ccc(C)cc2N,89.04999999999998
494,C[C@@H](N(CC1CCS(=O)(=O)CC1)C(=O)Cc2ccc(c(F)c2)C(F)(F)F)C3=Nc4ncccc4C(=O)N3c5ccc(Cl)cc5,89.04999999999998
495,OCCCNCCOc1cc(C(=O)NCC23CC4CC(CC(C4)C2)C3)c(Cl)cn1,89.04999999999998
496,COc1ccc(cc1)c2nc3cc(ccc3[nH]2)C4=NNC(=O)CC4C,89.04999999999998
497,O=C(NC12CC3CC(CC(C3)C1)C2)OCCNC4CCCCC4,89.04999999999998
498,Cc1nc(C)c(nc1C(=O)N)c2ccc(cc2)[C@@H]3CC[C@@H](CC(=O)NS(=O)(=O)C)CC3,89.04999999999998
499,COc1ccc(cc1)c2c(cc3cccnn23)C(=O)N4CCC[C@H]4CO,89.04999999999998
500,CC(C)(C)NC(=O)NCCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,89.04999999999998
501,CC1=CN([C@H]2CCCN(C2)[C@H](CC3CCOCC3)c4ccc(C(=O)O)c(Oc5cccc(Cl)c5)c4)C(=O)NC1=O,89.26999999999998
502,CC(=O)Nc1cccc(Nc2nc(NC3CC3)n4ncc(C#N)c4n2)c1,89.26999999999998
503,CN1CCN(CC1)C2=Nc3ccccc3Nc4sc(C)cc24,89.26999999999998
504,COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC,89.26999999999998
505,CCOc1cc2nnc(C(=O)N)c(Nc3cc(C)ccc3F)c2cc1N4CCN(C)CC4,89.26999999999998
506,CN(CCNCCc1ccc(O)c2nc(O)sc12)C(=O)CCOCCc3ccccc3,89.26999999999998
507,CCCCCCCC(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,89.26999999999998
508,Cc1ccccc1S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,89.49000000000001
509,COCCOc1nc(N)c2NC(=O)N(Cc3ccccc3)c2n1,89.49000000000001
510,C[C@H](Nc1ncc(Cl)c(Nc2cc([nH]n2)N(C)C)n1)c3ncc(F)cn3,89.49000000000001
511,COc1cc2CC(CC3CCN(Cc4ccccc4)CC3)C(=O)c2cc1OC,89.49000000000001
512,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(Cl)cc23)c1C,89.49000000000001
513,NS(=O)(=O)c1ccc(cc1)N2N=C(CC2c3ccc(F)cc3)c4ccc(Br)cc4,89.49000000000001
514,COCCNCc1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,89.69999999999997
515,O=C(NCC#N)c1ccc(cc1)c2ccnc(Nc3ccc(cc3)N4CCOCC4)n2,89.69999999999997
516,NC(=NC#N)c1sc(Nc2ccccc2)nc1N,89.69999999999997
517,COc1cc(Nc2ncc(C)s2)nc(N[C@@H](C)c3ncc(F)cn3)n1,89.69999999999997
518,COc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3Cl)c2cc1NCCN(C)C,89.69999999999997
519,COCCOc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3Cl)c2cc1N4CCN(C)CC4,89.69999999999997
520,CCN(CC)CCn1c2ccccc2c3cnc(N)c(C#N)c13,89.90999999999998
521,OC(=O)c1ccc2[nH]c(nc2c1)C(F)(F)F,89.90999999999998
522,COCCC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c2ccc(C)cc2,89.90999999999998
523,NC(=N)c1cc2c(cccc2s1)c3ccccc3,89.90999999999998
524,CN(C)CCCNc1cc(nc2c(cnn12)C#N)n3ccc4ccc(NC(=O)C)cc34,89.90999999999998
525,Fc1ccc(cc1)[C@@H]2CCNC[C@H]2COc3ccc4OCOc4c3,89.90999999999998
526,C[C@H](Cc1cccc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c1)NC[C@H](O)c5ccc(O)c(CO)c5,89.90999999999998
527,CN(C)CCCN1c2ccccc2Sc3ccccc13,89.90999999999998
528,Clc1ccc2NC(=O)CN(C(c3ccccc3)c2c1)C(=O)c4occc4,89.90999999999998
529,CC(=O)Nc1ccc(CNc2[nH]nc3ccnc(Oc4ccccc4)c23)cc1,89.90999999999998
530,Cc1ccc(cc1)S(=O)(=O)NCCSc2nnnn2c3ccc(cc3)C(=O)N,89.90999999999998
531,Cc1nccn1c2ccc(COc3cc(F)cc(c3)C4(CCOCC4)C(=O)N)cc2,89.90999999999998
532,Clc1cccc(CN2C=CN3C(=O)C=C(N=C23)N4CCOCC4)c1,89.90999999999998
533,C1Cc2[nH]nc(c2C1)c3nn[nH]n3,89.90999999999998
534,CN(CCCOCCOCCc1ccccc1)CCc2ccc(O)c3nc(O)sc23,90.11999999999999
535,CNc1c(Br)cnc2[nH]c(nc12)c3cccc(N)c3,90.11999999999999
536,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,90.11999999999999
537,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(=O)O)CSc4nnnn4C)c5ccc(O)cc5)C(=O)C1=O,90.11999999999999
538,C1CCN(CC1)[C@H]([C@@H](N2CCCCC2)c3ccccc3)c4ccccc4,90.11999999999999
539,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(nc12)N4CCCC[C@H]4CCO,90.11999999999999
540,CN(c1cccc(CO)c1)c2ccnc(Nc3cc(cc(c3)N4CCOCC4)N5CCOCC5)n2,90.32
541,Clc1ccc(CN2C[C@@H]3C[C@H]2CN3)cc1C(=O)NCC45CC6CC(CC(C6)C4)C5,90.32
542,CS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,90.32
543,Fc1ccc(cc1)C(=O)C2CCN(CCN3C(=O)Nc4ccccc4C3=O)CC2,90.32
544,Cc1nnc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)Cn4cnnn4)C3=O)C(=O)O)s1,90.32
545,CCOc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3Cl)c2cc1N4CCN(CC4)C(=O)C,90.32
546,CC(C)(C)NC(=O)NCCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)C1,90.32
547,FC(F)(F)Oc1ccc(CNC(=O)C2N(C3CCOCC3)C(=O)c4ccccc24)cc1,90.51999999999998
548,COc1ccc2SCC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2c1,90.51999999999998
549,COc1cc2nnc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1N4CCN(C)CC4,90.51999999999998
550,Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4cn(C)cn4,90.51999999999998
551,Clc1ccccc1\C=C\C(=O)Nc2ccc3C(=O)NC(=O)c3c2,90.51999999999998
552,COc1cc(OC)c(cc1NC(=O)CCC(=O)O)S(=O)(=O)N(c2ccccc2)c3ccccc3,90.72000000000001
553,CN(C)S(=O)(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,90.72000000000001
554,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(cc2)C(F)(F)F)C1)C(C)(C)C,90.72000000000001
555,O=C(N1CCCCC1)c2csc3CCCCc23,90.72000000000001
556,Fc1ccc(cc1F)C(=O)Nc2ccc(Cl)nc2,90.72000000000001
557,FC(F)(F)COc1ccc(CNC(=O)C2N(CCc3ccccn3)C(=O)c4ccccc24)cn1,90.72000000000001
558,CC(C)C(NC(=O)c1ccccc1)C(=O)c2ccc(cc2)C#N,90.72000000000001
559,CCN(CCO)C(=O)c1cc2cccnc2n1c3cccc(c3)C(F)(F)F,90.72000000000001
560,CC(C)(C)NC(=O)NCCN1CC(C1)NC(=O)c2cc(Cl)cc(Cl)c2,90.72000000000001
561,OC(=O)[C@H](Cc1ccccc1C#N)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,90.91
562,CC(O)(C(=O)Nc1cccc(c1)S(=O)(=O)c2ccccc2)C(F)(F)F,90.91
563,OC[C@@H](NS(=O)(=O)c1ccc(Cl)s1)C(C(F)(F)F)C(F)(F)F,90.91
564,OC(=O)c1ccccc1c2ccc(Cl)c(c2)C(=O)NCC3(O)CCCCCC3,91.1
565,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cn3c(C)nc(Cl)c3Cl)c2C(=O)N4CC[C@@H](O)C4,91.1
566,COc1ccc2ncc(C#N)c(CCN3CCC(CC3)NCc4cc5SCOc5cn4)c2c1,91.1
567,CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C#N)n4ccc(n4)C(F)(F)F,91.1
568,CCOc1cc2ncc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1N4CCC(O)CC4,91.1
569,Clc1ccc(OC2CCN(CC2)C3CCN(CC3)C(=O)C4=CNC(=O)c5ccccc45)cc1Cl,91.1
570,CN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3)n4cnnn4,91.28
571,Clc1ccc(CN2CCNCC2)cc1C(=O)NCC34CC5CC(CC(C5)C3)C4,91.28
572,Clc1ccc(CC2CCNCC2)cc1C(=O)NCC34CC5CC(CC(C5)C3)C4,91.28
573,CS(=O)(=O)c1ccccc1C(=O)NC[C@@H](O)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,91.28
574,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,91.28
575,COc1cc(OC)c(cc1NC(=O)CCC(=O)O)S(=O)(=O)NCc2ccccc2N3CCC(CC(=O)O)CC3,91.28
576,COCCN(c1cccnc1)P(=O)(c2ccccc2)c3ccccc3,91.28
577,CCN(CCO)C(=O)c1oc2cccnc2c1c3cccc(c3)C(F)(F)F,91.28
578,Fc1cc(cc(F)c1CN2CCOCC2)c3cccc4ncc(nc34)c5cnn(c5)C6CCNCC6,91.46
579,OC(=O)C(N1CCC(CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)CC1)c4ccccc4,91.46
580,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3c[nH]c4ccccc34)c2C(=O)N5CC[C@@H](O)C5,91.46
581,C[C@H](Nc1ncc(Br)c(Nc2cc(C)[nH]n2)n1)c3ncc(F)cn3,91.46
582,CNS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,91.46
583,Brc1ccc(cc1)S(=O)(=O)CCC(=O)NCc2cccs2,91.46
584,C[C@H](Nc1cncc(Nc2cc(C)[nH]n2)n1)c3ncc(F)cn3,91.46
585,CC(=CCC[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@@](C)(N3CCCCC3)c4ccccc4)C,91.46
586,COC(=O)N(C)c1c(N)nc(nc1N)c2nn(Cc3ccccc3F)c4ncccc24,91.46
587,Cc1ccccc1C[C@H](N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2)C(=O)O,91.64000000000001
588,Cc1ccc(cc1)S(=O)(=O)N2N=Cc3ccccc3B2O,91.64000000000001
589,COCC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c2ccc(C)cc2,91.64000000000001
590,COc1cccc(\C=C\2/SC(=O)NC2=O)c1N3CCC[C@@H](N)C3,91.64000000000001
591,ONC(=O)C1COC(=N1)c2ccc(F)c(c2)C(F)(F)F,91.64000000000001
592,Nc1ncnc2c1ncn2[C@@H]3O[C@H](CSCCCNC(=O)Nc4ccc(Cl)cc4)[C@@H](O)[C@H]3O,91.64000000000001
593,CCOc1cc2ncc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1N4CCOCC4,91.64000000000001
594,C[C@H](Nc1nc(Nc2cc(C)[nH]n2)c(F)c(n1)N3CCOCC3)c4ncc(F)cn4,91.64000000000001
595,CN1C(=O)C[C@](C)(NC1=N)c2cc(cs2)c3cccc(c3)C#N,91.64000000000001
596,CN(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C,91.82
597,CC1=CN([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(F)c4)c3)C2)C(=O)NC1=O,91.82
598,CC(C)Oc1cc(n[nH]1)n2cnc3ccc(N[C@@H](CO)c4ccc(F)cn4)nc23,91.82
599,OCCOCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,91.82
600,FC(F)(F)Oc1ccc(CNC(=O)C2N(CCc3ncccn3)C(=O)c4ccccc24)cc1,91.82
601,N[C@H]1CCCC[C@H]1Nc2ncc(C(=O)N)c(Nc3cccc(c3)n4nccn4)n2,91.82
602,CN1CCc2cc(Cl)c(O)cc2[C@H](C1)c3ccccc3,91.99000000000004
603,CC[C@H](N)C(=O)N[C@@H](Cc1ccc(cc1)c2ccccc2)C#N,91.99000000000004
604,OCCCn1c(NC(=O)c2cccc(c2)[N+](=O)[O-])nc3ccccc13,91.99000000000004
605,C[C@H](Nc1ncc(F)c(Nc2cc([nH]n2)C3CC3)n1)c4ccc(F)cn4,91.99000000000004
606,CCc1cccc2cc(oc12)C(O)CNC(C)(C)C,91.99000000000004
607,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H]2CCCc3ccccc23)C(C)(C)C,91.99000000000004
608,Cc1cnc(cn1)c2c(F)ccc(F)c2CCNC(=O)c3ccc(COCC(F)(F)F)nc3,91.99000000000004
609,CO[C@@H]1CC[C@@]2(CC1)Cc3ccc(cc3C24N=C(C)C(=N4)N)c5cncc(c5)C#CC,91.99000000000004
610,CN1CCN(CC1)S(=O)(=O)c2ccc(cc2)c3cnc(N)c(n3)C(=O)Nc4cnccc4CN5CCCC5,92.15999999999997
611,C[C@@H](Oc1cc(cnc1N)c2cnn(c2)C3CCNCC3)c4c(Cl)ccc(F)c4Cl,92.15999999999997
612,Clc1cccc(\C=C\2/SC(=O)NC2=O)c1N3CCNCC3,92.15999999999997
613,COc1cc2nnc(C(=O)N)c(Nc3cccc(Cl)c3F)c2cc1N4CCN(C)CC4,92.15999999999997
614,CC(C)c1ccc(NC(=O)NCCCSC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n3cnc4c(N)ncnc34)cc1,92.15999999999997
615,COc1cc2ncc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1NCCN4CCOCC4,92.15999999999997
616,CN(C)CCC=C1c2ccccc2C=Cc3ccccc13,92.15999999999997
617,COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N4CCOCC4)c2Cl)n[nH]1,92.15999999999997
618,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(F)cc2)C1)C(C)(C)C,92.15999999999997
619,CCN(CC)CCNc1ncnc2c1sc3nc(N4CCOCC4)c5CCCCc5c23,92.15999999999997
620,Cc1nc(C)c(nc1C(=O)N)c2ccc(cc2)[C@@H]3CC[C@@H](CC(=O)NC(C)(C)C(=O)O)CC3,92.15999999999997
621,CCC(CC)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1,92.15999999999997
622,CCCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)O)n4ccc(n4)C(F)(F)F,92.32
623,Cc1c(CC(=O)O)c2cc(F)ccc2n1S(=O)(=O)c3ccc(cc3)S(=O)(=O)C,92.32
624,CN1CCCCC1CCN2c3ccccc3Sc4ccc(cc24)[S+](C)[O-],92.32
625,CCc1c2CN3C(=O)C4=C(C=C3c2nc5ccc(O)cc15)[C@@](O)(CC)C(=O)OC4,92.32
626,COc1c2OC(=O)C=Cc2cc3ccoc13,92.32
627,O=C(NC1CC1)c2cc(on2)c3cccs3,92.32
628,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3cccc(c3)C(F)(F)F,92.32
629,Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)C3=CNC(=O)c4ccc(cc34)S(=O)(=O)C)CC2)c1Cl,92.32
630,Nc1nc(nc(N)c1N2CCOCC2)c3nn(Cc4ccccc4F)c5ncccc35,92.32
631,C[C@@H]1CN(C[C@H](C)N1)C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)N3CCC(CC3)(C4CCCCC4)C(=O)NC(C)(C)C,92.32
632,CCCCCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H](C)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,92.32
633,CCOc1ncc(C)c2NC(=C([C@@H](c3ccc(cc3OC)C#N)c12)C(=O)N)C,92.48
634,CN1CCN(CC1)c2ccc(Nc3ncc(C)c(Nc4cccc(c4)S(=O)(=O)NC(C)(C)C)n3)cc2,92.48
635,CC(=O)Nc1ccc2OCCN(c3cc(NC4CC4)n5ncc(C#N)c5n3)c2c1,92.48
636,FC(F)(F)c1ccc(cc1S(=O)(=O)NC2CCNCC2)S(=O)(=O)c3ccccc3,92.48
637,Cc1onc(C)c1c2ccc(CNS(=O)(=O)c3c(C)onc3C)cc2,92.48
638,CN(C)C(=O)C(CCN1CCC(O)(CC1)c2ccc(Cl)cc2)(c3ccccc3)c4ccccc4,92.64000000000001
639,C[C@H](NC(=O)c1c(C)nn(C2CCOC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,92.64000000000001
640,C[C@H](NC(=O)c1c(C)nn(C2CCOCC2)c1NS(=O)(=O)c3ccc(cc3)C4CC4)C(C)(C)C,92.64000000000001
641,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,92.64000000000001
642,C[C@H](Nc1nc(Nc2ncc(C)s2)cc(n1)N3CCOCC3)c4ncc(F)cn4,92.64000000000001
643,CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(CO)c(Oc4cccc(Cl)c4)c3)C(=O)NC1=O,92.64000000000001
644,CCOc1cc2ncc(C(=O)N)c(Nc3cc(F)ccc3F)c2cc1N4CCN(C)CC4,92.64000000000001
645,CC[C@H](CO)Nc1nc(NCc2ccccc2)c3ncn(C(C)C)c3n1,92.79999999999998
646,OC1N=C(c2ccccc2Cl)c3cc(Cl)ccc3NC1=O,92.79999999999998
647,Clc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,92.79999999999998
648,OC(=O)CNCCNc1ccc(Cl)c(c1)C(=O)NCC23CC4CC(CC(C4)C2)C3,92.79999999999998
649,CCN(CC)c1ccc2C=C(C(=O)C)C(=O)Oc2c1,92.79999999999998
650,Clc1ccc2oc3C(=O)NC(=Nc3c2c1)[C@@H]4CCCN4,92.79999999999998
651,CC(C)(O)c1ccc(Nc2nc3ccc(cc3[nH]2)C#N)cc1,92.79999999999998
652,CCCNCC(O)COc1ccccc1C(=O)CCc2ccccc2,92.95000000000002
653,COc1cc2nnc(C(=O)N)c(Nc3cc(C)ccc3F)c2cc1N4CCN(C)CC4,92.95000000000002
654,CCOc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3F)c2cc1N4CCN(C)CC4,92.95000000000002
655,Cc1ccc2nc(C[N+]34CCC(CC3)[C@H](C4)OC(=O)[C@@](C)(N5CCCCC5)c6ccccc6)oc2c1,92.95000000000002
656,Clc1cccc(CNC2=NC(=CC(=O)N2)N3CCOCC3)c1,92.95000000000002
657,CCNC(=O)C[C@H]1N=C(c2ccc(Cl)cc2)c3cc(OC)ccc3n4c(C)nnc14,93.09999999999998
658,Nc1scc2C(=NN(C(=O)c12)c3ccc(F)cc3)C(=O)NC4CC4,93.09999999999998
659,CC(CN(C)C)CN1c2ccccc2CCc3ccccc13,93.09999999999998
660,COc1ccccc1CN(C(=O)C)c2cnccc2Oc3ccccc3,93.09999999999998
661,O=C(Nc1ccncc1)c2cccc3ccccc23,93.09999999999998
662,CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2C(=O)N4CC(C)(O)C4,93.09999999999998
663,C[C@H](Nc1nc(Nc2ncc(C)s2)c(F)c(n1)N3CCOCC3)c4ncc(F)cn4,93.09999999999998
664,CS(=O)(=O)c1ccc(cc1)C2=C(C(=O)OC2)c3ccccc3,93.09999999999998
665,Cc1nccn1c2ccc(Sc3cccc(c3)C4(CCOCC4)C(=O)N)cc2,93.09999999999998
666,O[C@@H](CN[C@H]1CCC[C@@H]1OCc2ccccc2)c3ccc(O)c4NC(=O)Sc34,93.09999999999998
667,CS(=O)(=O)c1ccc(cc1)c2cc(ccc2OCC(=O)O)C(F)(F)F,93.24
668,Cn1ncc2C(=O)NC(=Nc12)c3ccccc3,93.24
669,CC(=O)Nc1ccc2ccn(c3cc(NCCCN4CCCC4)n5ncc(C#N)c5n3)c2c1,93.24
670,COc1ccc(cc1)c2cc(N)n3ncc(C#N)c3n2,93.24
671,C[C@@H]1CN[C@@H]2[C@@H](C1)O[C@]3(CC[C@H]4[C@@H]5CC=C6C[C@@H](O)CC[C@]6(C)[C@H]5CC4=C3C)[C@@H]2C,93.24
672,CC(C)CCOc1ccc(N)cc1,93.24
673,CC(=O)Nc1ccc(cc1)c2ccnc(Nc3ccc(cc3)N4CCOCC4)n2,93.24
674,Clc1ccccc1OCC(=O)c2ccc[nH]2,93.24
675,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(C2)[C@@H]3CCCc4ccccc34,93.24
676,COc1ccc(cc1)c2cc3c(N[C@H]4CCCNC4)ncc(C(=O)N)c3s2,93.39
677,CCc1[nH]c2nc(Sc3cnc4ccc[n+]([O-])c4c3)nc(N5C[C@@H]6[C@@H](N)[C@@H]6C5)c2c1Cl,93.39
678,Clc1ccccc1NC(=O)c2cc[nH]n2,93.39
679,COc1cnc(nc1N2CCCC2)c3ccccn3,93.39
680,OCc1cc(ccc1O)C(O)CNCCCCCCOCCCCc2ccccc2,93.39
681,O=C([C@@H]1CCCN(C1)C2CCN(CC2)C(=O)c3c4ccccc4cc5ccccc35)N6CCOCC6,93.39
682,CNC(=O)c1ccc(C)c(c1)N2C(=CC(=C(Br)C2=O)OCc3ccc(F)cc3F)C,93.53000000000002
683,CN1C=C(C(=O)NC[C@@H](O)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)C(=CC1=O)C(F)(F)F,93.53000000000002
684,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,93.53000000000002
685,COc1cc(OC)c(cc1NC(=O)CCc2nn[nH]n2)S(=O)(=O)N3C(C)CCc4ccccc34,93.53000000000002
686,COc1ccc(cc1)c2nc(nc(O)c2C#N)N3CCOCC3,93.53000000000002
687,O[C@H](CNC(=O)c1cccc(c1)C#N)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,93.53000000000002
688,CC1=NC(N=C1N)(C2CC2)c3cccc(c3)c4cncc(Cl)c4,93.53000000000002
689,CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(Nc4nccc(n4)c5cccnc5)c3)CC1,93.67
690,ONC(=O)Cc1ccc(OCc2ccccc2)cc1,93.67
691,COc1cc2nnc(C(=O)N)c(Nc3ccc(C)cc3F)c2cc1N4CCN(C)CC4,93.67
692,CS(=O)(=O)c1ccc(nc1)c2nnc(\C=C\c3oc(nn3)c4ccc(cc4)C#N)n2c5ccccc5Cl,93.67
693,C[C@@H]1CN([C@@H](CO1)c2ccccc2)c3ccc4OCC(=O)Nc4n3,93.67
694,Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4[nH]cnc4C,93.67
695,COc1ccc(CCN2[C@@H](CN(NS(=O)(=O)C)C2=O)c3ccc(OC)cc3)cc1,93.67
696,Cc1onc(n1)c2ccc(OCC3CN(C3)c4ccc(C)nn4)cc2,93.8
697,CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(O)c(Oc4ccccc4)c3)C(=O)NC1=O,93.8
698,CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)C,93.8
699,COc1ccc2C[C@H]3N(C)CCc4cccc(c34)c2c1O,93.8
700,COc1ccc(cc1C)C2(N=C(C)C(=N2)N)c3cccc(c3)c4cncnc4,93.8
701,Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4c(cccc34)S(=O)(=O)C,93.94
702,CCCN(CCNCCc1ccc(O)c2NC(=O)Sc12)C(=O)CCOCCc3ccccc3,93.94
703,CN1CCCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,93.94
